#nfr ene gross_mass volume density
# eV amu A3 g/cm3
1154 -157583.70737330598 8935.920000000016 34770.90517779541 0.4267488631698919
1155 -157580.02662546837 8935.920000000016 34770.90517779541 0.4267488631698919
1156 -157582.91239272658 8935.920000000016 34770.90517779541 0.4267488631698919
1157 -157581.4802303827 8935.920000000016 34770.90517779541 0.4267488631698919
1158 -157582.87312669965 8935.920000000016 34770.90517779541 0.4267488631698919
1159 -157580.66067792365 8935.920000000016 34770.90517779541 0.4267488631698919
1160 -185841.50989612454 10016.819999999912 34770.90517779541 0.47836893655912227
1161 -185845.46153328847 10016.819999999912 34770.90517779541 0.47836893655912227
1162 -185844.35381227435 10016.819999999912 34770.90517779541 0.47836893655912227
1163 -185843.52517121308 10016.819999999912 34770.90517779541 0.47836893655912227
1164 -185844.0465685392 10016.819999999912 34770.90517779541 0.47836893655912227
1165 -185843.58209742815 10016.819999999912 34770.90517779541 0.47836893655912227
1166 -185845.3190000598 10016.819999999912 34770.90517779541 0.47836893655912227
1167 -185846.07479624648 10016.819999999912 34770.90517779541 0.47836893655912227
1168 -185845.45005008447 10016.819999999912 34770.90517779541 0.47836893655912227
1169 -185845.08596176846 10016.819999999912 34770.90517779541 0.47836893655912227
1170 -185846.83110944944 10016.819999999912 34770.90517779541 0.47836893655912227
1171 -185843.99932957682 10016.819999999912 34770.90517779541 0.47836893655912227
1172 -185847.65964166517 10016.819999999912 34770.90517779541 0.47836893655912227
1173 -185842.10421995938 10016.819999999912 34770.90517779541 0.47836893655912227
1174 -185845.7713348937 10016.819999999912 34770.90517779541 0.47836893655912227
1175 -185846.91364157668 10016.819999999912 34770.90517779541 0.47836893655912227
1176 -185844.67077047355 10016.819999999912 34770.90517779541 0.47836893655912227
1177 -185843.40810783976 10016.819999999912 34770.90517779541 0.47836893655912227
1178 -185845.7381370054 10016.819999999912 34770.90517779541 0.47836893655912227
1179 -185843.52231401778 10016.819999999912 34770.90517779541 0.47836893655912227
1180 -225415.1263413396 11530.079999999985 34770.90517779541 0.5506370393040552
1181 -225413.27613050555 11530.079999999985 34770.90517779541 0.5506370393040552
1182 -225410.73730839154 11530.079999999985 34770.90517779541 0.5506370393040552
1183 -225413.86650868974 11530.079999999985 34770.90517779541 0.5506370393040552
1184 -225411.53411213367 11530.079999999985 34770.90517779541 0.5506370393040552
1185 -225416.21678312495 11530.079999999985 34770.90517779541 0.5506370393040552
1186 -225412.16179712513 11530.079999999985 34770.90517779541 0.5506370393040552
1187 -225412.91144353905 11530.079999999985 34770.90517779541 0.5506370393040552
1188 -225413.6096060147 11530.079999999985 34770.90517779541 0.5506370393040552
1189 -225411.90992855615 11530.079999999985 34770.90517779541 0.5506370393040552
1190 -225414.80081155454 11530.079999999985 34770.90517779541 0.5506370393040552
1191 -225414.36817776255 11530.079999999985 34770.90517779541 0.5506370393040552
1192 -225413.41196973377 11530.079999999985 34770.90517779541 0.5506370393040552
1193 -225410.40595537028 11530.079999999985 34770.90517779541 0.5506370393040552
1194 -225414.3291294267 11530.079999999985 34770.90517779541 0.5506370393040552
1195 -225413.80185444167 11530.079999999985 34770.90517779541 0.5506370393040552
1196 -225414.19005204382 11530.079999999985 34770.90517779541 0.5506370393040552
1197 -225412.00652896884 11530.079999999985 34770.90517779541 0.5506370393040552
1198 -225412.7215897139 11530.079999999985 34770.90517779541 0.5506370393040552
1199 -225414.4289135713 11530.079999999985 34770.90517779541 0.5506370393040552
1200 -278647.8900643983 13565.774999999798 34770.90517779541 0.6478548441871059
1201 -278644.5935140894 13565.774999999798 34770.90517779541 0.6478548441871059
1202 -278647.07829439506 13565.774999999798 34770.90517779541 0.6478548441871059
1203 -278645.4072977351 13565.774999999798 34770.90517779541 0.6478548441871059
1204 -278644.4264634039 13565.774999999798 34770.90517779541 0.6478548441871059
1205 -278641.81204806553 13565.774999999798 34770.90517779541 0.6478548441871059
1206 -278644.2941344442 13565.774999999798 34770.90517779541 0.6478548441871059
1207 -278641.95920722943 13565.774999999798 34770.90517779541 0.6478548441871059
1208 -278643.43928882026 13565.774999999798 34770.90517779541 0.6478548441871059
1209 -278643.38328779227 13565.774999999798 34770.90517779541 0.6478548441871059
1210 -278639.79173887096 13565.774999999798 34770.90517779541 0.6478548441871059
1211 -278643.95940721134 13565.774999999798 34770.90517779541 0.6478548441871059
1212 -278643.9368217627 13565.774999999798 34770.90517779541 0.6478548441871059
1213 -278640.9641957673 13565.774999999798 34770.90517779541 0.6478548441871059
1214 -278642.21398741653 13565.774999999798 34770.90517779541 0.6478548441871059
1215 -278641.3329916527 13565.774999999798 34770.90517779541 0.6478548441871059
1216 -278644.0289867199 13565.774999999798 34770.90517779541 0.6478548441871059
1217 -278640.69349692063 13565.774999999798 34770.90517779541 0.6478548441871059
1218 -278643.19574693474 13565.774999999798 34770.90517779541 0.6478548441871059
1219 -278644.2272488627 13565.774999999798 34770.90517779541 0.6478548441871059
1220 -344119.48443548847 16069.859999999717 37932.018210219416 0.703485645738802
1221 -344118.0631576982 16069.859999999717 37932.018210219416 0.703485645738802
1222 -344116.4614140101 16069.859999999717 37932.018210219416 0.703485645738802
1223 -344114.7173547844 16069.859999999717 37932.018210219416 0.703485645738802
1224 -344120.5302506043 16069.859999999717 37932.018210219416 0.703485645738802
1225 -344118.6497535 16069.859999999717 37932.018210219416 0.703485645738802
1226 -344117.91112769657 16069.859999999717 37932.018210219416 0.703485645738802
1227 -344115.1140695497 16069.859999999717 37932.018210219416 0.703485645738802
1228 -344120.2066800388 16069.859999999717 37932.018210219416 0.703485645738802
1229 -344116.06687615556 16069.859999999717 37932.018210219416 0.703485645738802
1230 -344116.10543468647 16069.859999999717 37932.018210219416 0.703485645738802
1231 -344116.0381409342 16069.859999999717 37932.018210219416 0.703485645738802
1232 -344119.50389162794 16069.859999999717 37932.018210219416 0.703485645738802
1233 -344115.2337996387 16069.859999999717 37932.018210219416 0.703485645738802
1234 -344119.6981809087 16069.859999999717 37932.018210219416 0.703485645738802
1235 -344119.65505086526 16069.859999999717 37932.018210219416 0.703485645738802
1236 -30146.285732907632 1152.9600000000034 1912.9966855902599 1.0008042024580963
1237 -30146.47517856206 1152.9600000000034 1912.9966855902599 1.0008042024580963
1238 -30146.879757417268 1152.9600000000034 1912.9966855902599 1.0008042024580963
1239 -30146.60105842379 1152.9600000000034 1912.9966855902599 1.0008042024580963
1240 -296408.74512488337 12790.889999999674 31649.62989997221 0.6710907081286717
1241 -296408.7467575664 12790.889999999674 31649.62989997221 0.6710907081286717
1242 -296408.3004364483 12790.889999999674 31649.62989997221 0.6710907081286717
1243 -296407.3274117843 12790.889999999674 31649.62989997221 0.6710907081286717
1244 -296411.0905012695 12790.889999999674 31649.62989997221 0.6710907081286717
1245 -296410.5328583801 12790.889999999674 31649.62989997221 0.6710907081286717
1246 -296407.6795815142 12790.889999999674 31649.62989997221 0.6710907081286717
1247 -296407.67966314836 12790.889999999674 31649.62989997221 0.6710907081286717
1248 -296405.8714394796 12790.889999999674 31649.62989997221 0.6710907081286717
1249 -296405.87146669097 12790.889999999674 31649.62989997221 0.6710907081286717
1250 -296406.4254632549 12790.889999999674 31649.62989997221 0.6710907081286717
1251 -296404.86891767546 12790.889999999674 31649.62989997221 0.6710907081286717
1252 -296404.4759580812 12790.889999999674 31649.62989997221 0.6710907081286717
1253 -296404.4759580812 12790.889999999674 31649.62989997221 0.6710907081286717
1254 -296411.3646287505 12790.889999999674 31649.62989997221 0.6710907081286717
1255 -296409.2402360126 12790.889999999674 31649.62989997221 0.6710907081286717
1256 -296409.2402360126 12790.889999999674 31649.62989997221 0.6710907081286717
1257 -296407.54254498513 12790.889999999674 31649.62989997221 0.6710907081286717
1258 -296407.5421912371 12790.889999999674 31649.62989997221 0.6710907081286717
1259 -296409.0715526441 12790.889999999674 31649.62989997221 0.6710907081286717
